j,H2,O2,N2,T,mu
1638,0.158576,0.140418,0.701006,842.35,3.2145e-06
1639,0.215446,0.688712,0.0958424,753.364,2.94978e-06
1640,0.456461,0.314985,0.228554,1624.93,3.733e-06
1641,0.0300131,0.226007,0.74398,1441.32,5.33266e-06
1642,0.429772,0.231376,0.338852,2416.94,4.89445e-06
1643,0.434909,0.188679,0.376413,1882.7,4.13931e-06
1644,0.696773,0.0706518,0.232575,549.019,1.54592e-06
1645,0.522156,0.111338,0.366506,885.369,2.36583e-06
1646,0.310842,0.160574,0.528584,1108.29,3.2752e-06
1647,0.796385,0.0474423,0.156173,595.841,1.54526e-06
1648,0.767295,0.0542202,0.178485,733.526,1.79674e-06
1649,0.152647,0.662796,0.184557,398.169,2.05685e-06
1650,0.16152,0.195366,0.643114,1368.92,4.42271e-06
1651,0.775224,0.0523729,0.172404,433.977,1.26906e-06
1652,0.360904,0.185758,0.453338,1572.92,3.92753e-06
1653,0.411479,0.507229,0.0812917,2975.32,5.79284e-06
1654,0.141397,0.667243,0.19136,293.868,1.68082e-06
1655,0.382945,0.468645,0.14841,1152.3,3.21715e-06
1656,0.395446,0.290896,0.313658,2635.65,5.34898e-06
1657,0.46749,0.376296,0.156213,1160.41,2.98979e-06
1658,0.414233,0.136484,0.449283,1092.3,2.95188e-06
1659,0.641707,0.0186002,0.339693,2656.46,4.41801e-06
1660,0.608596,0.0911972,0.300207,901.242,2.25538e-06
1661,0.411274,0.395418,0.193308,2512.29,5.15602e-06
1662,0.331776,0.260925,0.407299,1595.7,4.09635e-06
1663,0.12004,0.205031,0.67493,1298.89,4.49571e-06
1664,0.243723,0.176213,0.580064,1131.92,3.55908e-06
1665,0.366853,0.147523,0.485624,1261.47,3.37813e-06
1666,0.357902,0.554734,0.0873641,1754.06,4.34701e-06
1667,0.235795,0.17806,0.586145,1251.18,3.83108e-06
1668,0.889592,0.025725,0.0846826,611.739,1.5023e-06
1669,0.310171,0.594161,0.0956681,851.374,2.85903e-06
1670,0.540083,0.00165565,0.458261,1491.26,3.25236e-06
1671,0.276989,0.209186,0.513825,2553.09,5.82143e-06
1672,0.138932,0.200629,0.660439,1398.63,4.60858e-06
1673,0.689195,0.0724177,0.238388,858.821,2.07974e-06
1674,0.428446,0.133172,0.438382,929.483,2.62623e-06
1675,0.338184,0.293321,0.368495,2913.14,6.00767e-06
1676,0.0280617,0.743081,0.228857,2390.26,7.93654e-06
1677,0.519357,0.46931,0.0113329,200.748,8.95684e-07
1678,0.554675,0.154084,0.29124,997.806,2.50629e-06
1679,0.409153,0.210709,0.380138,1304.47,3.34339e-06
1680,0.235904,0.178034,0.586062,1032.62,3.38126e-06
1681,0.597688,0.0916354,0.310676,1633.99,3.33733e-06
1682,0.823037,0.119245,0.0577181,743.005,1.76702e-06
1683,0.179933,0.437522,0.382546,1664.03,5.03112e-06
1684,0.309927,0.570672,0.119401,1348.1,3.84986e-06
1685,0.826853,0.094262,0.0788847,2958.97,4.29604e-06
1686,0.626794,0.086957,0.286249,655.996,1.81199e-06
1687,0.719088,0.0853181,0.195594,2658.78,4.2415e-06
1688,0.746765,0.0590037,0.194231,749.302,1.84209e-06
1689,0.23097,0.250974,0.518056,2637.1,6.26259e-06
1690,0.0390751,0.223896,0.737029,1347.61,5.06098e-06
1691,0.0337529,0.403482,0.562765,1574.54,5.76149e-06
1692,0.327049,0.221867,0.451084,2634.61,5.66017e-06
1693,0.380953,0.144238,0.474809,942.213,2.75976e-06
1694,0.661955,0.336847,0.00119838,560.452,1.62185e-06
1695,0.582315,0.0973206,0.320364,924.293,2.33285e-06
1696,0.209555,0.0660823,0.724363,435.882,1.93797e-06
1697,0.685673,0.0732382,0.241089,719.969,1.85792e-06
1698,0.408995,0.137704,0.453301,1183.16,3.12273e-06
1699,0.109337,0.412265,0.478397,927.477,3.74261e-06
1700,0.191343,0.188417,0.62024,1153.49,3.82123e-06
1701,0.972588,0.00638702,0.0210251,311.554,9.32004e-07
1702,0.183515,0.314688,0.501797,1073.14,3.72496e-06
1703,0.20741,0.0876447,0.704945,404.565,1.8491e-06
1704,0.499675,0.42227,0.0780542,2511.43,4.80944e-06
1705,0.26983,0.0869864,0.643184,2071.06,5.07419e-06
1706,0.748053,0.0587036,0.193243,490.362,1.39505e-06
1707,0.267546,0.486412,0.246043,1271.13,3.84568e-06
1708,0.92619,0.0171977,0.0566123,282.194,8.90298e-07
1709,0.599525,0.0933107,0.307164,669.021,1.86783e-06
1710,0.370957,0.288304,0.340739,2579.27,5.38949e-06
1711,0.688951,0.280245,0.0308044,2547.85,4.2429e-06
1712,0.35321,0.247134,0.399656,2319.57,5.10053e-06
1713,0.365246,0.193869,0.440886,650.413,2.20183e-06
1714,0.250199,0.248056,0.501745,1410.04,4.10153e-06
1715,0.72862,0.0632316,0.208149,580.054,1.57416e-06
1716,0.384115,0.539528,0.0763567,2121.02,4.78813e-06
1717,0.327331,0.528153,0.144516,2701.68,5.89452e-06
1718,0.637406,0.0844844,0.27811,718.44,1.91028e-06
1719,0.263184,0.171678,0.565138,1054.43,3.32862e-06
1720,0.487876,0.166927,0.345198,1358.78,3.21418e-06
1721,0.488396,0.0624971,0.449106,1655.47,3.62427e-06
1722,0.451942,0.278259,0.269799,260.091,1.11142e-06
1723,0.314527,0.383912,0.301561,245.248,1.20285e-06
1724,0.576907,0.0985806,0.324512,759.673,2.06042e-06
1725,0.400759,0.306359,0.292881,970.638,2.79902e-06
1726,0.0705128,0.439012,0.490475,2284.87,7.05677e-06
1727,0.305145,0.608649,0.0862063,2626.13,5.9584e-06
1728,0.460959,0.256246,0.282795,2524.02,4.91637e-06
1729,0.561045,0.333762,0.105193,2397.57,4.44036e-06
1730,0.778941,0.119514,0.101545,2817.19,4.27017e-06
1731,0.631811,0.085788,0.282401,652.927,1.80075e-06
1732,0.317971,0.287952,0.394078,284.322,1.32076e-06
1733,0.235896,0.392353,0.371751,2599.85,6.25331e-06
1734,0.416164,0.323284,0.260552,2933.18,5.64143e-06
1735,0.600913,0.0929873,0.3061,940.142,2.32983e-06
1736,0.335124,0.154916,0.50996,1240.07,3.44093e-06
1737,0.886428,0.0264622,0.0871095,372.339,1.08729e-06
1738,0.148639,0.415541,0.43582,2858.5,7.37586e-06
1739,0.255113,0.0663656,0.678521,812.346,2.80394e-06
1740,0.302212,0.319244,0.378544,1247.49,3.61336e-06
1741,0.192015,0.18826,0.619724,1441.98,4.4122e-06
1742,0.382069,0.40912,0.208811,2649.26,5.47828e-06
1743,0.395744,0.21091,0.393346,1218.9,3.23662e-06
1744,0.186171,0.412279,0.40155,2608.38,6.64598e-06
1745,0.236787,0.177829,0.585385,1415.5,4.14489e-06
1746,0.260602,0.200872,0.538526,1352.9,3.93333e-06
1747,0.0197188,0.867838,0.112443,1870.76,6.96367e-06
1748,0.743854,0.059682,0.196464,697.584,1.76102e-06
1749,0.29276,0.164787,0.542453,1172.01,3.45811e-06
1750,0.286283,0.33039,0.383327,2600.92,5.89628e-06
1751,0.0225748,0.195758,0.781667,865.507,3.82836e-06
1752,0.381446,0.225205,0.393348,1203.63,3.25388e-06
1753,0.251424,0.174418,0.574158,1387.29,4.02688e-06
1754,0.189052,0.566991,0.243957,2471.72,6.49934e-06
1755,0.0142132,0.229688,0.756098,1681.4,5.96732e-06
1756,0.342641,0.401152,0.256206,1020.49,3.06956e-06
1757,0.281968,0.492687,0.225345,2047.74,5.15209e-06
1758,0.576783,0.222564,0.200653,942.155,2.38853e-06
1759,0.194221,0.187747,0.618033,1311.81,4.13987e-06
1760,0.571213,0.208291,0.220496,2980.52,5.03184e-06
1761,0.135667,0.345651,0.518683,2680.98,7.13808e-06
1762,0.86425,0.0316299,0.104121,354.466,1.06341e-06
1763,0.413171,0.452915,0.133914,2117.85,4.63263e-06
1764,0.830448,0.0395055,0.130046,616.461,1.55313e-06
1765,0.588302,0.187371,0.224328,666.857,1.88772e-06
1766,0.365042,0.619884,0.0150743,2083.59,4.84753e-06
1767,0.313819,0.15988,0.526301,1220.89,3.47722e-06
1768,0.408418,0.137839,0.453744,1064.84,2.91788e-06
1769,0.110133,0.350431,0.539435,1170.3,4.32278e-06
1770,0.518714,0.11214,0.369146,803.647,2.22656e-06
1771,0.35521,0.431298,0.213492,2726.5,5.72854e-06
1772,0.65801,0.332434,0.00955609,2360.71,4.12748e-06
1773,0.358556,0.317677,0.323767,1283.83,3.48747e-06
1774,0.265785,0.352876,0.381339,1665.23,4.53288e-06
1775,0.688991,0.0724651,0.238544,546.308,1.54783e-06
1776,0.531064,0.109262,0.359674,885.302,2.35053e-06
1777,0.399974,0.459987,0.140039,911.354,2.71846e-06
1778,0.555283,0.377883,0.0668345,246.213,1.00192e-06
1779,0.106709,0.208137,0.685154,1308.42,4.59141e-06
1780,0.82095,0.0417185,0.137331,577.551,1.49545e-06
1781,0.537778,0.107698,0.354525,968.576,2.48017e-06
1782,0.702204,0.0693864,0.228409,886.562,2.10713e-06
1783,0.493412,0.118035,0.388553,1084.09,2.75685e-06
1784,0.88336,0.0271772,0.089463,612.16,1.50732e-06
1785,0.0475348,0.221924,0.730541,1560.07,5.51417e-06
1786,0.796711,0.0473664,0.155923,427.844,1.24351e-06
1787,0.140725,0.437912,0.421363,819.632,3.32754e-06
1788,0.811062,0.0440226,0.144916,669.278,1.65458e-06
1789,0.391911,0.246308,0.36178,923.911,2.71922e-06
1790,0.984772,0.00354806,0.0116797,374.502,1.04621e-06
1791,0.458343,0.508284,0.0333731,521.141,1.79719e-06
1792,0.88485,0.0268299,0.08832,532.928,1.3761e-06
1793,0.310778,0.160589,0.528633,1066.53,3.19464e-06
1794,0.425094,0.196474,0.378432,2440.1,4.9313e-06
1795,0.34084,0.153584,0.505576,911.824,2.80214e-06
1796,0.657903,0.0797087,0.262389,877.445,2.14878e-06
1797,0.370603,0.242644,0.386753,513.826,1.88021e-06
1798,0.749183,0.0959694,0.154848,2092.49,3.57929e-06
1799,0.472751,0.470077,0.0571722,2342.66,4.71135e-06
1800,0.228708,0.167733,0.603559,706.212,2.65185e-06
1801,0.251018,0.174513,0.574469,1013.21,3.28544e-06
1802,0.412265,0.155643,0.432092,505.578,1.78447e-06
1803,0.745704,0.0592509,0.195045,503.909,1.42205e-06
1804,0.205101,0.185211,0.609687,1280.16,4.02428e-06
1805,0.453912,0.319715,0.226373,2923.44,5.45616e-06
1806,0.866917,0.0310084,0.102075,378.7,1.10933e-06
1807,0.168987,0.362773,0.46824,1747.99,5.22125e-06
1808,0.625632,0.0872278,0.287141,934.106,2.28338e-06
1809,0.473171,0.50312,0.023709,1766.5,3.93752e-06
1810,0.494378,0.250483,0.255138,2398.89,4.63604e-06
1811,0.341512,0.432307,0.226181,1091.95,3.21912e-06
1812,0.304091,0.418274,0.277635,2411.71,5.55822e-06
1813,0.41211,0.153551,0.434339,2717.49,5.32479e-06
1814,0.584738,0.110882,0.30438,718.945,1.97876e-06
1815,0.840656,0.0371271,0.122217,461.651,1.27916e-06
1816,0.0295746,0.529151,0.441274,1196.3,4.92564e-06
1817,0.341372,0.283249,0.375379,1400.87,3.73906e-06
1818,0.420917,0.167013,0.412069,2781.68,5.37091e-06
1819,0.165358,0.337984,0.496658,896.991,3.39194e-06
1820,0.756888,0.0256058,0.217506,2271.99,3.74461e-06
1821,0.426357,0.289673,0.283971,2546.2,5.09603e-06
1822,0.354715,0.368758,0.276527,1247.59,3.44921e-06
1823,0.252001,0.527932,0.220066,1034.33,3.43338e-06
1824,0.343815,0.295898,0.360287,2696.03,5.68763e-06
1825,0.0684987,0.765605,0.165896,2557.47,7.92815e-06
1826,0.356023,0.414479,0.229498,706.092,2.38359e-06
1827,0.0565462,0.219825,0.723629,1374.83,5.03212e-06
1828,0.286386,0.351093,0.362521,1093.8,3.38035e-06
1829,0.373201,0.496107,0.130691,991.409,2.94948e-06
1830,0.130282,0.202644,0.667074,1332.9,4.51468e-06
1831,0.334573,0.182186,0.483241,1383.87,3.70378e-06
1832,0.093047,0.328926,0.578027,2703.9,7.54653e-06
1833,0.189509,0.188844,0.621646,1429.94,4.40117e-06
1834,0.317877,0.309882,0.372241,1617.81,4.20497e-06
1835,0.24792,0.175235,0.576845,1355.61,3.98222e-06
1836,0.576107,0.0987672,0.325126,881.113,2.27085e-06
1837,0.696536,0.0707072,0.232757,672.289,1.76543e-06
1838,0.40998,0.293271,0.296749,2083.23,4.54347e-06
1839,0.756808,0.0566637,0.186528,771.595,1.86737e-06
1840,0.0160364,0.346165,0.637799,927.077,4.11002e-06
1841,0.587301,0.199749,0.21295,2835.94,4.81928e-06
1842,0.519653,0.0532225,0.427125,2827.64,4.99357e-06
1843,0.884385,0.0269383,0.0886768,357.95,1.06047e-06
1844,0.458546,0.180514,0.36094,1270.74,3.15107e-06
1845,0.60982,0.090912,0.299268,775.934,2.04422e-06
1846,0.534092,0.0715947,0.394313,444.512,1.48721e-06
1847,0.78737,0.0495427,0.163087,571.191,1.51016e-06
1848,0.349923,0.151468,0.498609,1266.81,3.44052e-06
1849,0.233696,0.491671,0.274633,205.165,1.15227e-06
1850,0.501663,0.137348,0.36099,1540.37,3.44281e-06
1851,0.279511,0.478511,0.241978,1026.06,3.30156e-06
1852,0.218267,0.388242,0.393491,392.369,1.83884e-06
1853,0.295379,0.282271,0.42235,1161.77,3.46334e-06
1854,0.0457463,0.222341,0.731913,1582.92,5.57669e-06
1855,0.193825,0.187839,0.618336,1231.95,3.9766e-06
1856,0.548415,0.105219,0.346366,957.31,2.44292e-06
1857,0.296727,0.163863,0.53941,1111.67,3.32811e-06
1858,0.321685,0.2146,0.463715,1922.74,4.64557e-06
1859,0.0113573,0.540171,0.448471,1384.71,5.5098e-06
1860,0.39645,0.271841,0.33171,880.228,2.62916e-06
1861,0.544503,0.106131,0.349366,762.276,2.11161e-06
1862,0.326641,0.270593,0.402766,438.899,1.76311e-06
1863,0.385154,0.392955,0.221891,1051.96,3.00918e-06
1864,0.179316,0.169624,0.65106,650.758,2.65243e-06
1865,0.989772,0.00238311,0.00784483,221.612,7.39827e-07
1866,0.0323697,0.225458,0.742172,1483.91,5.42186e-06
1867,0.315661,0.371141,0.313199,2221.57,5.19247e-06
1868,0.215874,0.182701,0.601425,1139.24,3.6857e-06
1869,0.561999,0.102054,0.335947,768.258,2.09677e-06
1870,0.377181,0.124044,0.498776,1545.05,3.809e-06
1871,0.245233,0.403614,0.351153,389.638,1.78061e-06
1872,0.334709,0.26854,0.396751,2032.84,4.77593e-06
1873,0.364679,0.14803,0.487291,991.399,2.89482e-06
1874,0.299534,0.451764,0.248702,1955.07,4.8941e-06
1875,0.347446,0.152045,0.500509,1123.71,3.19073e-06
1876,0.0523038,0.220813,0.726883,1632.11,5.64756e-06
1877,0.307532,0.265389,0.427079,401.411,1.68863e-06
1878,0.384327,0.143452,0.472221,1122.03,3.08256e-06
1879,0.877078,0.0286408,0.094281,387.925,1.12175e-06
1880,0.371204,0.517896,0.1109,289.187,1.29633e-06
1881,0.326829,0.319672,0.353499,2227.02,5.12299e-06
1882,0.942145,0.0134803,0.0443751,313.611,9.47937e-07
1883,0.534093,0.265907,0.2,2578.88,4.72193e-06
1884,0.440219,0.304268,0.255513,1179.8,3.0736e-06
1885,0.609194,0.0910579,0.299748,858.725,2.18472e-06
1886,0.215648,0.0552723,0.72908,551.658,2.25691e-06
1887,0.337226,0.279918,0.382856,2421.93,5.336e-06
1888,0.318135,0.274211,0.407653,2947.94,6.16116e-06
1889,0.36674,0.14755,0.485711,1158.03,3.19635e-06
1890,0.341461,0.15344,0.5051,1268.12,3.47023e-06
1891,0.0860731,0.212945,0.700982,1225.51,4.51224e-06
1892,0.245948,0.404358,0.349694,696.478,2.63481e-06
1893,0.261672,0.330005,0.408322,505.771,2.07803e-06
1894,0.48949,0.118949,0.391561,739.894,2.15566e-06
1895,0.33552,0.527607,0.136873,788.015,2.63574e-06
1896,0.345305,0.152544,0.502151,1028.13,3.01765e-06
1897,0.245474,0.162805,0.591721,1460.01,4.18384e-06
1898,0.330948,0.295523,0.373529,1738.93,4.34476e-06
1899,0.820819,0.0417491,0.137432,537.125,1.42627e-06
1900,0.500494,0.116385,0.383121,968.264,2.54816e-06
1901,0.192999,0.522964,0.284037,2574.44,6.61027e-06
1902,0.0331835,0.225268,0.741548,1654.53,5.81119e-06
1903,0.171188,0.43832,0.390492,2274.24,6.21362e-06
1904,0.269076,0.341897,0.389028,793.691,2.7876e-06
1905,0.340004,0.145222,0.514774,2159.73,4.89285e-06
1906,0.661537,0.0788618,0.259601,548.396,1.57701e-06
1907,0.244205,0.334001,0.421794,2684.72,6.29183e-06
1908,0.246096,0.17566,0.578245,1364.42,4.00681e-06
1909,0.923047,0.0179301,0.0590232,433.845,1.18244e-06
1910,0.515557,0.213305,0.271137,1414.8,3.24194e-06
1911,0.724122,0.0642796,0.211599,802.155,1.94995e-06
1912,0.370718,0.0804535,0.548828,1193.69,3.23201e-06
1913,0.931546,0.0159498,0.0525044,388.379,1.09569e-06
1914,0.0248798,0.67984,0.29528,280.061,1.84345e-06
1915,0.469534,0.123599,0.406868,809.998,2.32261e-06
1916,0.526956,0.289487,0.183557,885.1,2.38385e-06
1917,0.100229,0.489114,0.410657,1787.16,5.84736e-06
1918,0.718566,0.0655742,0.21586,535.873,1.50286e-06
1919,0.251562,0.423632,0.324806,354.562,1.6601e-06
1920,0.979797,0.00470731,0.0154957,240.003,7.82788e-07
1921,0.642319,0.150963,0.206719,2618.82,4.40896e-06
1922,0.36919,0.146979,0.483831,1172.4,3.21486e-06
1923,0.136686,0.805742,0.0575723,1803.51,5.82077e-06
1924,0.525136,0.110643,0.36422,715.07,2.0532e-06
1925,0.227079,0.232298,0.540623,1961.19,5.19278e-06
1926,0.631102,0.0859533,0.282945,808.558,2.07154e-06
1927,0.411493,0.0207341,0.567773,1592.72,3.74432e-06
1928,0.334006,0.608074,0.0579201,2920.79,6.19632e-06
1929,0.312999,0.319962,0.367039,530.304,2.03665e-06
1930,0.0203157,0.545897,0.433787,361.852,2.1972e-06
1931,0.466076,0.0734958,0.460428,2964.36,5.36234e-06
1932,0.547171,0.105509,0.34732,751.654,2.08842e-06
1933,0.363548,0.218145,0.418307,1353.28,3.56466e-06
1934,0.286768,0.420591,0.292641,1372.83,3.93853e-06
1935,0.314043,0.159828,0.526129,1101.54,3.25199e-06
1936,0.148575,0.198382,0.653043,1151.04,4.01445e-06
1937,0.122561,0.204443,0.672996,1523.74,4.96901e-06
1938,0.338144,0.236868,0.424989,886.077,2.77501e-06
1939,0.448436,0.0316931,0.519871,750.85,2.23265e-06
1940,0.452259,0.127624,0.420117,874.882,2.47608e-06
1941,0.762862,0.0552531,0.181885,555.283,1.50166e-06
1942,0.0768904,0.215085,0.708025,1555.14,5.32219e-06
1943,0.0337833,0.573466,0.39275,1733.52,6.27272e-06
1944,0.418043,0.41888,0.163078,2947.81,5.6895e-06
1945,0.714085,0.0666182,0.219297,674.494,1.75154e-06
1946,0.399047,0.493208,0.107745,759.492,2.42026e-06
1947,0.347584,0.447077,0.205339,251.242,1.19349e-06
1948,0.395643,0.279948,0.324409,2685.41,5.40824e-06
1949,0.266846,0.321376,0.411778,2863.07,6.39301e-06
1950,0.171295,0.193088,0.635617,1142.67,3.88824e-06
1951,0.210517,0.183949,0.605533,1191.16,3.81699e-06
1952,0.278708,0.168061,0.553231,1024.42,3.21415e-06
1953,0.404184,0.130968,0.464848,688.96,2.20167e-06
1954,0.599355,0.0455968,0.355049,514.083,1.56666e-06
1955,0.00162818,0.453984,0.544388,2645.3,8.29282e-06
1956,0.435606,0.421031,0.143363,886.209,2.58238e-06
1957,0.753501,0.0574344,0.189065,680.616,1.7239e-06
1958,0.383498,0.160064,0.456439,822.132,2.52186e-06
1959,0.186953,0.365487,0.44756,1199.5,4.00899e-06
1960,0.0707124,0.391298,0.537989,859.584,3.72095e-06
1961,0.21162,0.183692,0.604687,1212.1,3.85557e-06
1962,0.405689,0.377478,0.216833,1214.86,3.2413e-06
1963,0.0246408,0.227259,0.7481,1508.83,5.51919e-06
1964,0.241167,0.176808,0.582025,1243.49,3.79349e-06
1965,0.896088,0.0242115,0.0797004,366.666,1.07171e-06
1966,0.445772,0.379613,0.174615,1464.4,3.53694e-06
1967,0.380069,0.238202,0.381729,383.513,1.53086e-06
1968,0.580797,0.0702195,0.348983,1669.28,3.41677e-06
1969,0.71114,0.0673043,0.221555,660.329,1.73031e-06
1970,0.362762,0.119268,0.51797,1888.8,4.38861e-06
1971,0.00397366,0.335291,0.660735,1948.64,6.69844e-06
1972,0.37275,0.0750636,0.552186,588.914,2.03019e-06
1973,0.641243,0.0835904,0.275167,594.226,1.68301e-06
1974,0.0384303,0.224046,0.737524,1286.16,4.91332e-06
1975,0.416558,0.2278,0.355642,1645.19,3.8639e-06
1976,0.225481,0.413266,0.361253,792.109,2.93683e-06
1977,0.305609,0.408974,0.285417,2221.55,5.26094e-06
1978,0.450152,0.342457,0.207392,2383.5,4.80832e-06
1979,0.195881,0.740249,0.0638702,1094.51,3.88012e-06
1980,0.753309,0.057479,0.189212,713.049,1.77721e-06
1981,0.935959,0.0149216,0.0491196,341.753,1.00562e-06
1982,0.546389,0.137898,0.315713,2445.99,4.48895e-06
1983,0.311969,0.173268,0.514762,603.006,2.19558e-06
1984,0.254897,0.585146,0.159958,463.75,2.01741e-06
1985,0.316755,0.297011,0.386234,466.696,1.85877e-06
1986,0.52594,0.110456,0.363604,1032.96,2.60813e-06
1987,0.141227,0.405648,0.453126,1879.34,5.68339e-06
1988,0.491398,0.118504,0.390097,1027.83,2.6672e-06
1989,0.609273,0.00589396,0.384833,2371.36,4.18782e-06
1990,0.0794459,0.214489,0.706065,1522.48,5.23393e-06
1991,0.177998,0.412263,0.409739,2709.01,6.87543e-06
1992,0.256383,0.232861,0.510756,1166.46,3.59905e-06
1993,0.44251,0.347608,0.209882,913.52,2.6058e-06
1994,0.259157,0.50578,0.235063,1891.62,5.02285e-06
1995,0.00952345,0.86393,0.126546,2532.52,8.52086e-06
1996,0.11029,0.387744,0.501965,2357.73,6.8152e-06
1997,0.911472,0.020627,0.0679009,594.255,1.45952e-06
1998,0.284425,0.446201,0.269374,2877.16,6.36526e-06
1999,0.0929431,0.211344,0.695713,1233.62,4.49416e-06
2000,0.930214,0.0162601,0.0535258,340.085,1.00487e-06
2001,0.448573,0.128483,0.422945,885.827,2.50364e-06
2002,0.976923,0.00537702,0.0177003,431.789,1.15193e-06
2003,0.846035,0.0358739,0.118091,437.565,1.2318e-06
2004,0.435905,0.360226,0.203869,1658.04,3.85749e-06
2005,0.239522,0.192108,0.568371,593.514,2.33985e-06
2006,0.404848,0.268943,0.326209,2744.98,5.43729e-06
2007,0.233727,0.457019,0.309254,259.324,1.36071e-06
2008,0.11458,0.278415,0.607005,1470.07,4.94325e-06
2009,0.0615375,0.438638,0.499824,2737.1,8.00509e-06
2010,0.485224,0.119943,0.394833,1125.65,2.8426e-06
2011,0.215011,0.26767,0.517319,2724.76,6.51908e-06
2012,0.808719,0.0445685,0.146713,604.697,1.55046e-06
2013,0.230608,0.187825,0.581567,656.642,2.52606e-06
2014,0.36907,0.147007,0.483923,890.688,2.68871e-06
2015,0.527807,0.106905,0.365288,1102.26,2.71612e-06
2016,0.181635,0.448918,0.369448,2273.06,6.1408e-06
2017,0.41333,0.383461,0.203208,1745.76,4.07062e-06
2018,0.230515,0.529516,0.239969,384.083,1.81084e-06
2019,0.55977,0.102574,0.337656,886.487,2.30547e-06
2020,0.159691,0.202212,0.638097,326.484,1.69441e-06
2021,0.528431,0.32156,0.150009,1210.04,2.92334e-06
2022,0.535911,0.108133,0.355956,778.558,2.15405e-06
2023,0.207323,0.338734,0.453943,1055.09,3.59265e-06
2024,0.470022,0.123485,0.406493,1070.15,2.7835e-06
2025,0.157934,0.551108,0.290958,1095.8,3.99037e-06
2026,0.58653,0.04373,0.36974,439.041,1.42264e-06
2027,0.803206,0.045853,0.150941,383.729,1.15375e-06
2028,0.0854928,0.21308,0.701427,1327.85,4.75658e-06
2029,0.259645,0.395387,0.344969,2103.38,5.32125e-06
2030,0.00361951,0.232157,0.764224,1438.33,5.43198e-06
2031,0.995691,0.00100401,0.00330505,228.386,7.52924e-07
2032,0.827342,0.0402294,0.132429,618.543,1.55894e-06
2033,0.1565,0.544401,0.299099,1225.52,4.29635e-06
2034,0.782287,0.125729,0.0919843,1167.82,2.41907e-06
2035,0.233,0.369841,0.397159,914.051,3.18733e-06
2036,0.137029,0.597599,0.265373,2640.51,7.25621e-06
2037,0.331297,0.416801,0.251902,2122.32,4.9846e-06
2038,0.0708989,0.598791,0.330311,2919.14,8.41922e-06
2039,0.396486,0.108532,0.494982,2124.53,4.59218e-06
2040,0.224969,0.289694,0.485337,1201.25,3.81459e-06
2041,0.26746,0.332183,0.400357,1122.44,3.50001e-06
2042,0.139342,0.200533,0.660124,1239.7,4.26016e-06
2043,0.552003,0.0867785,0.361219,1531.15,3.29838e-06
2044,0.140533,0.394681,0.464786,833.191,3.34896e-06
2045,0.0890503,0.427585,0.483364,2283.24,6.88657e-06
2046,0.515041,0.0603447,0.424614,2921.2,5.11813e-06
2047,0.307726,0.1613,0.530974,1072.61,3.21616e-06
2048,0.697826,0.0704066,0.231768,807.28,1.98765e-06
2049,0.788545,0.0492691,0.162186,446.64,1.28448e-06
2050,0.275837,0.318401,0.405762,539.994,2.13837e-06
2051,0.453316,0.30835,0.238334,1312.5,3.25934e-06
2052,0.348995,0.0973442,0.553661,2935.2,5.88593e-06
2053,0.0989677,0.350977,0.550055,1138,4.30349e-06
2054,0.37157,0.591932,0.0364982,2869.02,5.90254e-06
2055,0.418861,0.153986,0.427153,276.814,1.18034e-06
2056,0.435533,0.186407,0.37806,372.96,1.43088e-06
2057,0.677815,0.00765013,0.314535,2591.09,4.25307e-06
2058,0.0871958,0.212683,0.700121,1531.4,5.20505e-06
2059,0.373555,0.447261,0.179184,404.971,1.62155e-06
2060,0.451161,0.315645,0.233194,1482.1,3.53323e-06
2061,0.449422,0.400682,0.149896,1348.69,3.34888e-06
2062,0.168777,0.432422,0.398802,577.179,2.54274e-06
2063,0.169799,0.193437,0.636764,1501.01,4.64765e-06
2064,0.284492,0.596601,0.118907,2331.24,5.63464e-06
2065,0.213318,0.68536,0.101322,1381.84,4.39595e-06
2066,0.947129,0.0123189,0.040552,393.735,1.09819e-06
2067,0.279439,0.354693,0.365869,1075.37,3.36818e-06
2068,0.280372,0.3528,0.366828,2491.34,5.78184e-06
2069,0.431185,0.0204871,0.548328,2569.94,5.01066e-06
2070,0.65351,0.0807322,0.265758,638.382,1.75078e-06
2071,0.53411,0.108552,0.357338,876.021,2.32936e-06
2072,0.591212,0.0750234,0.333765,1902.95,3.693e-06
2073,0.50406,0.0515191,0.444421,2115.95,4.19205e-06
2074,0.459787,0.300793,0.239419,1930.28,4.15521e-06
2075,0.125336,0.520669,0.353995,2889.35,7.73466e-06
2076,0.940617,0.0138363,0.0455468,269.725,8.58943e-07
2077,0.560005,0.241513,0.198482,1306.04,2.98871e-06
2078,0.187204,0.189381,0.623414,1464.82,4.48221e-06
2079,0.916936,0.0193538,0.0637099,475.336,1.2586e-06
2080,0.423703,0.134277,0.44202,949.357,2.67321e-06
2081,0.168661,0.0225688,0.80877,293.455,1.52982e-06
2082,0.764686,0.0548282,0.180486,459.581,1.32509e-06
2083,0.898445,0.0236623,0.0778927,618.959,1.50766e-06
2084,0.224712,0.161633,0.613655,329.046,1.58419e-06
2085,0.614523,0.0898162,0.295661,636.367,1.79015e-06
2086,0.682182,0.0740517,0.243767,850.895,2.0758e-06
2087,0.120289,0.407526,0.472185,2500.48,7.00524e-06
2088,0.440424,0.130381,0.429195,915.153,2.57431e-06
